id,observed_on,time_observed_at,out_of_range,user_id,created_at,quality_grade,url,description,id_please,num_identification_agreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
9194259,2017-11-22,2017-11-22 19:21:00 UTC,false,86100,2017-12-18 20:01:23 UTC,needs_id,https://www.inaturalist.org/observations/9194259,,false,0,false,,"San Diego County, CA, USA",33.1247816667,-116.8254733333,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194262,2017-11-22,2017-11-22 20:07:00 UTC,false,86100,2017-12-18 20:01:24 UTC,research,https://www.inaturalist.org/observations/9194262,,false,1,false,,"San Diego County, CA, USA",33.1235116667,-116.8200983333,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194264,2017-11-22,2017-11-22 20:17:00 UTC,false,86100,2017-12-18 20:01:25 UTC,research,https://www.inaturalist.org/observations/9194264,,false,1,false,,"San Diego County, CA, USA",33.1231966667,-116.8202166667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194265,2017-11-22,2017-11-22 20:27:00 UTC,false,86100,2017-12-18 20:01:25 UTC,needs_id,https://www.inaturalist.org/observations/9194265,,false,0,false,,"San Diego County, CA, USA",33.12318,-116.8202216667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194266,2017-11-22,2017-11-22 20:27:00 UTC,false,86100,2017-12-18 20:01:26 UTC,needs_id,https://www.inaturalist.org/observations/9194266,,false,0,false,,"San Diego County, CA, USA",33.1231733333,-116.820215,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194267,2017-11-22,2017-11-22 20:27:00 UTC,false,86100,2017-12-18 20:01:26 UTC,needs_id,https://www.inaturalist.org/observations/9194267,on edge of water in sun,false,0,false,,"San Diego County, CA, USA",33.123175,-116.82021,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194268,2017-11-22,2017-11-22 20:27:00 UTC,false,86100,2017-12-18 20:01:26 UTC,needs_id,https://www.inaturalist.org/observations/9194268,,false,0,false,,"San Diego County, CA, USA",33.1231766667,-116.82021,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194269,2017-11-22,2017-11-22 20:27:00 UTC,false,86100,2017-12-18 20:01:26 UTC,needs_id,https://www.inaturalist.org/observations/9194269,,false,0,false,,"San Diego, Cleveland National Forest, California, United States",33.123175,-116.82021,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194270,2017-11-22,2017-11-22 20:27:00 UTC,false,86100,2017-12-18 20:01:27 UTC,needs_id,https://www.inaturalist.org/observations/9194270,,false,0,false,,"San Diego County, CA, USA",33.1231716667,-116.8202066667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194271,2017-11-22,2017-11-22 20:27:00 UTC,false,86100,2017-12-18 20:01:27 UTC,needs_id,https://www.inaturalist.org/observations/9194271,,false,0,false,,"San Diego County, CA, USA",33.1231716667,-116.820205,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194436,2016-12-16,2016-12-16 10:32:00 UTC,false,248231,2017-12-18 20:18:47 UTC,needs_id,https://www.inaturalist.org/observations/9194436,,false,0,false,,"Los Angeles County, CA, USA",34.2582854828,-117.8571873915,244,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194437,2016-12-16,2016-12-16 10:35:00 UTC,false,248231,2017-12-18 20:18:47 UTC,research,https://www.inaturalist.org/observations/9194437,,false,1,false,,"Los Angeles County, CA, USA",34.2619528324,-117.8487916307,61,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194438,2016-12-16,,false,248231,2017-12-18 20:18:47 UTC,research,https://www.inaturalist.org/observations/9194438,,false,1,false,,"Los Angeles County, CA, USA",34.261917364,-117.8465600315,61,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194439,2016-12-16,,false,248231,2017-12-18 20:18:48 UTC,research,https://www.inaturalist.org/observations/9194439,,false,1,false,,"Los Angeles County, CA, USA",34.2615626797,-117.8523965183,61,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194440,2016-12-16,,false,248231,2017-12-18 20:18:49 UTC,research,https://www.inaturalist.org/observations/9194440,,false,1,false,,"Los Angeles County, CA, USA",34.2386275623,-117.8200194991,31,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194441,2016-12-16,2016-12-16 11:00:00 UTC,false,248231,2017-12-18 20:18:49 UTC,research,https://www.inaturalist.org/observations/9194441,,false,1,false,,"Los Angeles County, CA, USA",34.2402950201,-117.8224442156,31,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194442,2016-12-16,2016-12-16 10:48:00 UTC,false,248231,2017-12-18 20:18:50 UTC,research,https://www.inaturalist.org/observations/9194442,,false,1,false,,"Los Angeles County, CA, USA",34.238308258,-117.8308770807,31,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194444,2016-12-16,2016-12-16 12:01:00 UTC,false,248231,2017-12-18 20:18:50 UTC,research,https://www.inaturalist.org/observations/9194444,,false,1,false,,"Los Angeles County, CA, USA",34.2359093261,-117.8416430671,4,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194445,2016-12-16,2016-12-16 12:10:00 UTC,false,248231,2017-12-18 20:18:51 UTC,research,https://www.inaturalist.org/observations/9194445,,false,1,false,,"Los Angeles County, CA, USA",34.2879786291,-117.8414960208,61,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194446,2016-12-16,2016-12-16 11:33:00 UTC,false,248231,2017-12-18 20:18:51 UTC,research,https://www.inaturalist.org/observations/9194446,,false,1,false,,"Los Angeles County, CA, USA",34.2815333884,-117.838709131,31,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194447,2016-12-16,2016-12-16 13:02:00 UTC,false,248231,2017-12-18 20:18:51 UTC,needs_id,https://www.inaturalist.org/observations/9194447,,false,0,false,,"Los Angeles County, CA, USA",34.2505920963,-117.8607922804,244,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194448,2016-12-16,2016-12-16 12:15:00 UTC,false,248231,2017-12-18 20:18:52 UTC,research,https://www.inaturalist.org/observations/9194448,,false,1,false,,"Los Angeles County, CA, USA",34.2944044145,-117.8359410913,31,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194449,2016-12-16,2016-12-16 13:12:00 UTC,false,248231,2017-12-18 20:18:52 UTC,research,https://www.inaturalist.org/observations/9194449,,false,1,false,,"Los Angeles County, CA, USA",34.236964198,-117.8095494586,15,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194450,2016-12-16,2016-12-16 12:44:00 UTC,false,248231,2017-12-18 20:18:53 UTC,research,https://www.inaturalist.org/observations/9194450,,false,1,false,,"Los Angeles County, CA, USA",34.2367513247,-117.808594592,15,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194451,2016-12-16,2016-12-16 13:20:00 UTC,false,248231,2017-12-18 20:18:53 UTC,research,https://www.inaturalist.org/observations/9194451,,false,1,false,,"Los Angeles County, CA, USA",34.2366892365,-117.8068136052,15,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194452,2016-12-16,2016-12-16 13:30:00 UTC,false,248231,2017-12-18 20:18:54 UTC,research,https://www.inaturalist.org/observations/9194452,,false,1,false,,"Los Angeles County, CA, USA",34.236325576,-117.8056548909,15,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194453,2016-12-16,2016-12-16 13:32:00 UTC,false,248231,2017-12-18 20:18:54 UTC,research,https://www.inaturalist.org/observations/9194453,,false,1,false,,"Los Angeles County, CA, USA",34.295438504,-117.8353188195,31,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194454,2016-12-16,2016-12-16 13:47:00 UTC,false,248231,2017-12-18 20:18:54 UTC,research,https://www.inaturalist.org/observations/9194454,,false,1,false,,"Los Angeles County, CA, USA",34.2926422812,-117.8335397877,8,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194464,2016-12-24,2016-12-24 08:04:00 UTC,false,248231,2017-12-18 20:21:04 UTC,needs_id,https://www.inaturalist.org/observations/9194464,,false,0,false,,"Los Angeles County, CA, USA",34.1998549736,-117.8612195332,15,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194587,2017-11-27,2017-11-27 17:25:00 UTC,false,86100,2017-12-18 20:32:13 UTC,research,https://www.inaturalist.org/observations/9194587,,false,1,false,,"San Diego County, CA, USA",33.063475,-116.9597033333,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194590,2017-11-27,2017-11-27 18:07:00 UTC,false,86100,2017-12-18 20:32:14 UTC,research,https://www.inaturalist.org/observations/9194590,,false,1,false,,"San Diego County, CA, USA",33.0631783333,-116.9615066667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194591,2017-11-27,2017-11-27 18:06:00 UTC,false,86100,2017-12-18 20:32:14 UTC,needs_id,https://www.inaturalist.org/observations/9194591,,false,0,false,,"San Diego County, CA, USA",33.063145,-116.9614833333,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194621,2016-12-22,2016-12-22 12:50:00 UTC,false,248231,2017-12-18 20:34:40 UTC,research,https://www.inaturalist.org/observations/9194621,,false,1,false,,"Los Angeles County, CA, USA",34.2670955861,-117.8454442332,61,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194622,2016-12-22,2016-12-22 12:13:00 UTC,false,248231,2017-12-18 20:34:40 UTC,research,https://www.inaturalist.org/observations/9194622,,false,1,false,,"Los Angeles County, CA, USA",34.2692625033,-117.8464137391,15,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194623,2016-12-22,,false,248231,2017-12-18 20:34:40 UTC,research,https://www.inaturalist.org/observations/9194623,,false,1,false,,"Los Angeles County, CA, USA",34.2646838505,-117.844628841,61,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194624,2016-12-22,,false,248231,2017-12-18 20:34:42 UTC,needs_id,https://www.inaturalist.org/observations/9194624,,false,0,false,,"Los Angeles County, CA, USA",34.2545585889,-117.858399454,122,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194625,2016-12-22,,false,248231,2017-12-18 20:34:42 UTC,research,https://www.inaturalist.org/observations/9194625,,false,1,false,,"Los Angeles County, CA, USA",34.2729868581,-117.8469293751,8,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194626,2016-12-22,2016-12-22 11:57:00 UTC,false,248231,2017-12-18 20:34:42 UTC,research,https://www.inaturalist.org/observations/9194626,,false,1,false,,"Los Angeles County, CA, USA",34.2369090085,-117.809517272,15,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194627,2016-12-22,2016-12-22 13:11:00 UTC,false,248231,2017-12-18 20:34:43 UTC,research,https://www.inaturalist.org/observations/9194627,,false,1,false,,"Los Angeles County, CA, USA",34.2367746229,-117.808584841,4,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194701,2017-11-28,2017-11-28 22:32:00 UTC,false,86100,2017-12-18 20:47:59 UTC,research,https://www.inaturalist.org/observations/9194701,,false,1,false,,"San Diego County, CA, USA",32.989705,-116.7303583333,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9194702,2017-11-28,2017-11-28 22:33:00 UTC,false,86100,2017-12-18 20:47:59 UTC,research,https://www.inaturalist.org/observations/9194702,,false,1,false,,"San Diego, California, United States",32.98968,-116.7303866667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9195807,2017-12-15,2017-12-15 21:16:00 UTC,false,86100,2017-12-18 22:42:22 UTC,research,https://www.inaturalist.org/observations/9195807,,false,1,false,,"San Diego, California, United States",33.43535,-117.3754416667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9195823,2017-12-15,2017-12-15 21:31:00 UTC,false,86100,2017-12-18 22:44:16 UTC,research,https://www.inaturalist.org/observations/9195823,,false,1,false,,"San Diego County, CA, USA",33.4354083333,-117.3754033333,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9195828,2017-12-15,2017-12-15 21:42:00 UTC,false,86100,2017-12-18 22:45:17 UTC,research,https://www.inaturalist.org/observations/9195828,,false,1,false,,"San Diego County, CA, USA",33.4360983333,-117.376035,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9195838,2017-12-15,2017-12-15 21:43:00 UTC,false,86100,2017-12-18 22:46:24 UTC,research,https://www.inaturalist.org/observations/9195838,,false,1,false,,"San Diego County, CA, USA",33.4361383333,-117.3759716667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9195840,2017-12-15,2017-12-15 21:53:00 UTC,false,86100,2017-12-18 22:46:53 UTC,research,https://www.inaturalist.org/observations/9195840,,false,1,false,,"San Diego County, CA, USA",33.4362247197,-117.3759287596,4,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9195844,2017-12-15,2017-12-15 21:53:00 UTC,false,86100,2017-12-18 22:47:23 UTC,needs_id,https://www.inaturalist.org/observations/9195844,,false,0,false,,"San Diego County, CA, USA",33.4361323898,-117.3760065436,1,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9195848,2017-12-15,2017-12-15 21:54:00 UTC,false,86100,2017-12-18 22:47:56 UTC,research,https://www.inaturalist.org/observations/9195848,,false,1,false,,"San Diego County, CA, USA",33.437095,-117.3759966667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9231270,2013-06-08,2013-06-08 08:46:00 UTC,false,163810,2017-12-22 07:14:25 UTC,research,https://www.inaturalist.org/observations/9231270,,false,1,false,,"Los Angeles County, CA, USA",34.2638846769,-118.152880392,195,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9231291,2013-06-08,2013-06-08 09:39:00 UTC,false,163810,2017-12-22 07:22:31 UTC,research,https://www.inaturalist.org/observations/9231291,,false,2,false,,"Los Angeles County, CA, USA",34.2633526253,-118.1521937495,195,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9262590,2013-04-26,2013-04-27 01:14:00 UTC,false,10326,2017-12-26 04:12:46 UTC,research,https://www.inaturalist.org/observations/9262590,,false,1,false,,"Angeles MRCA Open Space, Los Angeles, California, United States",34.2659317197,-118.1445640325,,,open,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9288795,2017-12-28,2017-12-28 23:39:08 UTC,false,80445,2017-12-29 00:41:38 UTC,research,https://www.inaturalist.org/observations/9288795,,false,1,false,3,"Angeles National Forest, La Cañada Flintridge, CA, US",34.217575,-118.1465028333,0,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9299629,2017-12-29,2017-12-29 18:50:00 UTC,false,48178,2017-12-30 01:12:14 UTC,research,https://www.inaturalist.org/observations/9299629,is the one in the first photo leucistic or is that a normal color morph?,false,2,false,,Borrego Palm Canyon,33.2750048632,-116.4263248444,1003,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9301976,2017-12-29,2017-12-29 22:23:00 UTC,false,221979,2017-12-30 05:38:43 UTC,research,https://www.inaturalist.org/observations/9301976,"",false,2,false,,"North Arroyo, Pasadena, CA, USA",34.206716178,-118.168188939,30,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9301980,2017-12-29,2017-12-29 22:40:00 UTC,false,221979,2017-12-30 05:40:51 UTC,research,https://www.inaturalist.org/observations/9301980,"",false,2,false,,"North Arroyo, Pasadena, CA, USA",34.206716178,-118.168188939,30,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9301991,2017-12-29,2017-12-29 22:43:00 UTC,false,221979,2017-12-30 05:44:39 UTC,research,https://www.inaturalist.org/observations/9301991,"",false,1,false,,"North Arroyo, Pasadena, CA, USA",34.206716178,-118.168188939,30,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9336466,2018-01-01,2018-01-01 21:36:57 UTC,false,742190,2018-01-01 21:44:10 UTC,research,https://www.inaturalist.org/observations/9336466,,false,1,false,2,"32806-33288 Ortega Hwy, Lake Elsinore, CA 92530, USA",33.6290206909,-117.4231491089,,,,false,gps,gps,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
9341697,2017-12-30,2017-12-30 20:46:00 UTC,false,688040,2018-01-02 04:48:46 UTC,research,https://www.inaturalist.org/observations/9341697,"Many individuals observed, only adults, in smaller, shallower pools along the river.",false,1,false,,"San Diego County, CA, USA",32.8357864099,-116.6549239866,100,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
